,objectid,lat,lon,bin,st_number,st_unit,unit_type,predir,st_name,suffix,postdir,zip,use_type,last_edited_user,last_edited_date,master_address_id,parcel_number,use_code,year_built,gross_area,story_height,number_of_stories,address
2045,1571,38.03981599999999,-78.494272,389714681,1203,,,,GRADY,AVE,,22903,R,,,1571,41C003300,Restaurant,1989.0,7188.0,12.0,1.0,"1203 GRADY AVE Charlottesville, VA"
2046,1572,38.0301063,-78.49348859999998,7132319,803,,,,NALLE,ST,,22903,R,,,1572,420001000,Elementary Sch (Entire),1965.0,52528.0,12.0,1.0,"803 NALLE ST Charlottesville, VA"
2047,1573,38.0300686,-78.4944050968171,7224339,858,,,,NALLE,ST,,22903,R,,,1573,420001000,Elementary Sch (Entire),1965.0,22378.0,12.0,1.0,"858 NALLE ST Charlottesville, VA"
2048,1574,38.030028200000004,-78.4942875,7233345,856,,,,NALLE,ST,,22903,R,,,1574,420001000,Elementary Sch (Entire),1965.0,12366.0,12.0,1.0,"856 NALLE ST Charlottesville, VA"
2049,1575,38.0296115,-78.4944988,7381511,823,,,,KING,ST,,22903,R,,,1575,420001000,Elementary Sch (Entire),1965.0,8830.0,20.0,2.0,"823 KING ST Charlottesville, VA"
2050,1576,38.026745,-78.49485899999998,85711389,705,,,,PINE,ST,,22903,R,,,1576,43A001000,High School (Entire),1975.0,89678.0,12.0,1.0,"705 PINE ST Charlottesville, VA"
2051,1578,38.02097699999999,-78.49475699999998,111553993,997,,,,5TH,ST,SW,22903,R,,,1578,43C071000,Classroom  (Elem/2nd Sch),1962.0,43821.0,12.0,1.0,"997 5TH ST Charlottesville, VA"
2052,1579,38.04099799999999,-78.4991455,361014239,518,,,,17TH,ST,NW,22903,R,,,1579,440028401,Classroom  (Elem/2nd Sch),1959.0,7253.0,10.0,1.0,"518 17TH ST Charlottesville, VA"
2053,1580,38.0409821,-78.49981129999998,361614247,555,,,,17TH,ST,NW,22903,R,,,1580,440030000,Office Building,1949.0,6534.0,12.0,1.0,"555 17TH ST Charlottesville, VA"
2054,1581,38.02308435,-78.4969536024419,102942859,743,,,,ORANGEDALE,AVE,,22903,R,,,1581,440030200,Medical Office,1962.0,25213.0,12.0,2.0,"743 ORANGEDALE AVE Charlottesville, VA"
2055,1582,38.0230152,-78.4958869017009,103272904,743,,,,PROSPECT,AVE,,22903,R,,,1582,440030200,Medical Office,1962.0,3461.0,12.0,1.0,"743 PROSPECT AVE Charlottesville, VA"
