RecordID_Int,ParcelNumber,UseCode,Style,Grade,ExtWalls,Roof,Flooring,BsmtType,Heating,Fireplace,YearBuilt,NoOfStories,TotalRooms,Bedrooms,HalfBathrooms,FullBathrooms,BasementGarage,SqFootageFinishedLiving,Basement,FinishedBasement
11287,530054B02,Commercial,,,,,,,,,,,,,,,,,0,0
11288,530065700,Vacant Land,,,,,,,,,,,,,,,,,0,0
11289,530072000,Condo Common Area,,,,,,,,,,,,,,,,,0,0
11290,530072G00,Condominium,1 Story,A,Brick Veneer,Built Up,Hardwood,N/A,Heat Pump,0,2006,1.00,3,1,0,1,,1117,0,0
11291,530072H00,Condominium,1 Story,A,Brick Veneer,Built Up,None,,Heat Pump,0,2006,1.00,4,2,0,2,,1440,0,0
11292,530072I00,Condominium,1 Story,A,Brick Veneer,Built Up,None,,Heat Pump,0,2006,1.00,6,2,1,2,,2081,0,0
11293,530072J00,Condominium,1 Story,A,Brick Veneer,Built Up,None,,Heat Pump,0,2006,1.00,5,2,1,2,,1891,0,0
11294,530072K00,Condominium,1 Story,A,Brick Veneer,Built Up,None,,Heat Pump,0,2006,1.00,6,3,1,2,,2237,0,0
11295,530072L00,Condominium,1 Story,A,Brick Veneer,Built Up,None,,Heat Pump,0,2006,1.00,5,2,0,2,,1663,0,0
11296,530072M00,Condominium,1 Story,A,Brick Veneer,Built Up,None,,Heat Pump,0,2006,1.00,3,1,0,1,,1117,0,0
11297,530072N00,Condominium,1 Story,A,Brick Veneer,Built Up,None,,Heat Pump,0,2006,1.00,4,2,0,2,,1440,0,0
11298,530072O00,Condominium,1 Story,A,Brick Veneer,Built Up,None,,Heat Pump,0,2006,1.00,6,2,0,2,,2081,0,0
11299,530072P00,Condominium,1 Story,A,Brick Veneer,Built Up,None,,Heat Pump,0,2006,1.00,5,1,1,2,,1891,0,0
11300,530072Q00,Condominium,1 Story,A,Brick Veneer,Built Up,None,,Heat Pump,0,2006,1.00,6,3,1,2,,2237,0,0
11301,530072R00,Condominium,1 Story,A,Brick Veneer,Built Up,None,,Heat Pump,0,2006,1.00,5,2,0,2,,1663,0,0
11302,530072S00,Condominium,1 Story,A,Brick Veneer,Built Up,None,,Heat Pump,0,2006,1.00,6,2,1,2,,2816,0,0
11303,530072T00,Condominium,1 Story,A,Brick Veneer,Built Up,None,,Heat Pump,0,2006,1.00,6,2,1,3,,3077,0,0
11304,530072U00,Condominium,1 Story,A,Brick Veneer,Built Up,None,,Heat Pump,0,2006,1.00,6,3,1,2,,2684,0,0
11305,530072V00,Condominium,1 Story,A,Brick Veneer,Built Up,None,,Heat Pump,0,2006,1.00,5,2,0,2,,1663,0,0
11306,530095000,Parking Lot,,,,,,,,,,,,,,,,,0,0
11307,530096000,Condo Common Area,,,,,,,,,,,,,,,,,0,0
11308,530096401,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,4,2,0,2,,1034,0,0
11309,530096402,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,634,0,0
11310,530096404,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,5,2,0,2,,1224,0,0
11311,530096405,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,431,0,0
11312,530096406,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,0,0,1,,451,0,0
11313,530096501,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,4,2,0,1,,1072,0,0
11314,530096502,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,634,0,0
11315,530096503,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,448,0,0
11316,530096504,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,4,2,0,1,,796,0,0
11317,530096505,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,431,0,0
11318,530096506,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,557,0,0
11319,530096601,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,639,0,0
11320,530096602,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,634,0,0
11321,530096603,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,448,0,0
11322,530096604,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,4,2,0,1,,796,0,0
11323,530096606,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,4,2,0,2,,988,0,0
11324,530096607,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,433,0,0
11325,530096701,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,639,0,0
11326,530096702,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,634,0,0
11327,530096703,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,448,0,0
11328,530096704,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,4,2,0,1,,796,0,0
11329,530096705,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,431,0,0
11330,530096706,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,557,0,0
11331,530096707,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,433,0,0
11332,530096801,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,5,2,0,2,,1072,0,0
11333,530096802,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,634,0,0
11334,530096803,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,448,0,0
11335,530096804,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,4,2,0,1,,796,0,0
11336,530096805,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,431,0,0
11337,530096806,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,557,0,0
11338,530096901,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,639,0,0
11339,530096902,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,4,2,0,1,,877,0,0
11340,530096904,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,5,2,0,2,,1002,0,0
11341,530096905,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,431,0,0
11342,530096906,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,557,0,0
11343,530096907,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,433,0,0
11344,530096A00,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,433,0,0
11345,530096B00,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,634,0,0
11346,530096D00,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,6,2,1,2,,1675,0,0
11347,530096F00,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,557,0,0
11348,530096G00,Condominium,1 Story,B,Brick Veneer,Built Up,None,No Basement,Hot Water Radiator,0,1926,1.00,3,1,0,1,,639,0,0
11349,530102000,Parking Lot,,,,,,,,,,,,,,,,,0,0
11350,530108000,Parking Lot,,,,,,,,,,,,,,,,,0,0
11351,530112000,Condo Common Area,,,,,,,,,,,,,,,,,0,0
11352,530112100,Condominium,1 Story,B,Brick Veneer,Shingles,None,N/A,Heat Pump,0,1989,1.00,4,2,0,2,,1135,0,0
11353,530112200,Condominium,1 Story,B,Brick Veneer,Shingles,None,N/A,Heat Pump,0,1989,1.00,4,2,0,2,,1131,0,0
11354,530112300,Condominium,1 Story,B,Brick Veneer,Shingles,None,N/A,Heat Pump,0,1989,1.00,4,2,0,2,,1140,0,0
11355,530112400,Condominium,1 Story,B,Brick Veneer,Shingles,None,N/A,Heat Pump,0,1989,0.00,4,2,0,2,,1138,0,0
11356,530112500,Condominium,1 Story,B,Brick Veneer,Shingles,None,No Basement,Heat Pump,0,1989,1.00,5,3,0,3,,1763,0,0
11357,530121000,Parking Lot,,,,,,,,,,,,,,,,,0,0
11358,530125000,Single Family,2 Story,A,Brick Veneer,Slate,Hardwood,Full Basement,Hot Water Radiator,7,1850,2.00,8,4,1,2,0,3418,1709,1709
11359,530126000,Single Family,2 Story,A,Stucco,Slate,Hardwood,Partial Basement,Hot Water Radiator,4,1911,2.00,13,6,1,4,0,3855,1599,1165
11360,530128000,Single Family,1.5 Story,B,Brick Veneer,Slate,Other,Full Basement,Hot Water Radiator,1,1925,1.75,11,5,1,4,0,2956,1589,1192
11361,530129000,Single Family,1.5 Story,A,Wood Shingle,Shingles,Hardwood,Partial Basement,Heat Pump,1,1930,1.50,7,4,0,4,0,2779,1285,0
11362,530131000,Parking Lot,,,,,,,,,,,,,,,,,0,0
11363,530131L00,Parking Lot,,,,,,,,,,,,,,,,,0,0
11364,530132000,Single Family,1 Story,B,Asbestos,Shingles,Hardwood,No Basement,Heat Pump,0,1928,1.00,4,2,0,1,0,923,0,0
11365,530133000,Single Family,2 Story,B,Aluminum,Metal,Hardwood,Full Basement,Forced Air,1,1915,2.00,8,4,0,1,0,1698,849,
11366,530135000,Single Family,1 Story,B,Aluminum,Shingles,Hardwood,No Basement,Heat Pump,0,1920,1.00,4,2,0,1,0,915,0,0
11367,530136000,Single Family,2 Story,B,Wood,Architectural Shingles,Hardwood,No Basement,Forced Air,0,1925,2.00,6,2,1,1,0,1164,,
11368,530137000,Single Family,2 Story,B,Wood,Architectural Shingles,Hardwood,No Basement,Heat Pump,1,1905,2.00,7,2,1,1,0,1296,,
11369,530138000,Single Family,2 Story,B,Composition,Shingles,Hardwood,No Basement,Gas Wall Unit,0,1920,2.00,8,4,0,2,0,2352,0,0
11370,530139000,Single Family-1 Conversion,2 Story,B,Brick Veneer,Metal,Hardwood,Full Basement,Hot Water Radiator,2,1938,2.00,12,4,0,3,0,2554,1431,1237
11371,530140000,Single Family-1 Conversion,2 Story,B,Stucco,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1910,2.00,10,5,0,3,0,1744,654,654
11372,530141000,Single Family-3 Conversion,2 Story,B,Aluminum,Shingles,Hardwood,Partial Basement,Forced Air,0,1955,2.00,8,4,0,4,0,1768,414,414
11373,530142000,Single Family,1 Story,C,Asbestos,Metal,Hardwood,Full Basement,Forced Air,0,1920,1.00,4,1,0,1,0,543,543,0
11374,530143000,Duplex,2 Story,B,Stucco,Shingles,Hardwood,Partial Basement,Baseboard,0,1921,2.00,8,4,0,2,0,1612,431,0
11375,530144000,Apartments 11-20 Units,,,,,,,,,,,,,,,,,0,0
11376,530159000,Parking Lot,,,,,,,,,,,,,,,,,0,0
11377,530162300,Parking Lot,,,,,,,,,,,,,,,,,0,0
11378,530164000,Vacant Land,,,,,,,,,,,,,,,,,0,0
11379,530170000,Vacant Land,,,,,,,,,,,,,,,,,0,0
11380,530173100,Condominium,1 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Heat Pump,1,1989,1.00,4,2,0,2,,913,0,0
11381,530173101,Condominium,1 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Heat Pump,1,1989,1.00,4,2,0,2,,937,0,0
11382,530173110,Condominium,1 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Heat Pump,1,1989,1.00,4,2,0,2,,937,0,0
11383,530173120,Condominium,1 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Heat Pump,1,1989,1.00,4,2,0,2,,911,0,0
11384,530173130,Condominium,1 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Heat Pump,1,1989,1.00,4,2,0,2,,925,0,0
11385,530173140,Condominium,1 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Heat Pump,1,1989,1.00,4,2,0,2,,937,0,0
11386,530173150,Condominium,1 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Heat Pump,1,1989,1.00,4,2,0,2,,937,0,0
11387,530173160,Condominium,1 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Heat Pump,1,1989,1.00,4,2,0,2,,937,0,0
11388,530173170,Condominium,1 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Heat Pump,1,1989,1.00,4,2,0,2,,937,0,0
11389,530173180,Condominium,1 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Heat Pump,1,1989,1.00,4,2,0,2,,911,0,0
11390,530173200,Condominium,1 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Heat Pump,1,1989,1.00,4,2,0,2,,937,0,0
11391,530173300,Condominium,1 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Heat Pump,1,1989,1.00,4,2,0,2,,937,0,0
11392,530173400,Condominium,1 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Heat Pump,1,1989,1.00,4,2,0,2,,937,0,0
11393,530173500,Condominium,1 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Heat Pump,1,1989,1.00,4,2,0,2,,937,0,0
11394,530173600,Condominium,1 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Heat Pump,1,1989,1.00,4,2,0,2,,913,0,0
11395,530173700,Condominium,1 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Heat Pump,1,1989,1.00,4,2,0,2,,925,0,0
11396,530173800,Condominium,1 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Heat Pump,1,1989,1.00,4,2,0,2,,937,0,0
11397,530173900,Condominium,1 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Heat Pump,1,1989,1.00,4,2,0,2,,937,0,0
11398,530183000,Single Family,3 Story,B +,Brick/Masonry,Slate,Hardwood,Cellar,Hot Water Radiator,1,1930,3.0,9,4,1,3,,3088,483,
11399,530189000,Vacant Land,,,,,,,,,,,,,,,,,0,0
11400,530190000,Vacant Land,,,,,,,,,,,,,,,,,0,0
11401,530195000,Parking Lot,,,,,,,,,,,,,,,,,0,0
11402,530196000,Parking Lot,,,,,,,,,,,,,,,,,0,0
11403,530198000,Single Family,2 Story,B,Brick Veneer,Shingles,None,Full Basement,Heat Pump,1,1922,2.00,6,3,1,2,0,2054,927,
11404,530199000,Single Family,2 Story,B,Brick Veneer,Shingles,None,Partial Basement,Hot Water Radiator,,1922,2.00,6,3,1,2,0,2046,995,0
11405,530200000,Single Family,2 Story,B,Brick Veneer,Shingles,None,Full Basement,Forced Air,,1922,2.00,7,3,1,2,0,2072,1036,936
11406,530201000,Single Family,2 Story,B,Brick Veneer,Shingles,None,Full Basement,Forced Air,1,1922,2.00,6,3,1,2,0,1812,936,836
11407,530202000,Single Family,1.5 Story,B,Stucco,Shingles,None,Full Basement,Heat Pump,0,1922,0,6,3,0,2,0,1578,928,
11408,530202000,Single Family,,,,,,,,,,,,,,,,,0,0
11409,530203000,Cemetery,,,,,,,,,,,,,,,,,0,0
11410,530204000,Single Family,2 Story,B,Wood,Shingles,Other,No Basement,Forced Air,0,1925,2.00,6,2,0,2,0,1453,0,0
11411,530205000,Single Family,1.5 Story,B,Aluminum,Metal,Hardwood,Full Basement,Forced Air,0,1925,1.50,6,2,0,2,0,1256,620,
11412,530206000,Vacant Land,,,,,,,,,,,,,,,,,0,0
11413,530207000,Single Family,2 Story,B,Wood,Metal,Hardwood,Partial Basement,Forced Air,0,1925,2.00,7,3,1,2,0,1952,487,0
11414,530208000,Single Family,2 Story,B,Stucco,Shingles,Hardwood,Full Basement,Forced Air,0,1908,2.00,9,4,1,2,0,1997,2077,645
11415,530209000,Single Family,1.5 Story,B,Stucco,Shingles,Hardwood,No Basement,Forced Air,1,1935,1.50,8,4,0,2,0,1428,0,0
11416,530210000,Single Family,1.5 Story,B,Stucco,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1930,1.50,6,3,0,1,0,1471,491,0
11417,530211000,Vacant Land,,,,,,,,,,,,,,,,,0,0
11418,530212100,Duplex,2 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Heat Pump,0,1974,2.00,10,4,0,4,0,1944,972,972
11419,530212200,Single Family,1 Story,B,Asbestos,Shingles,Hardwood,No Basement,Forced Air,1,1958,1.00,4,2,0,2,0,1042,0,0
11420,530212300,Single Family,1 Sty No Bsmt,B,Brick Veneer,Architectural Shingles,Hardwood,No Basement,Heat Pump,0,1958,1.00,5,3,0,2,0,1163,,
11421,530212400,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,No Basement,Forced Air,0,1958,1.00,4,2,0,1,0,1019,0,0
11422,530212500,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,No Basement,Forced Air,0,1959,1.00,6,2,0,1,0,1341,0,0
11423,530213000,Single Family,2 Story,B,Asbestos,Shingles,Hardwood,No Basement,Hot Water Radiator,0,1911,2.00,8,5,0,3,0,3232,0,0
11424,530214000,Single Family,2 Story,B,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0,1908,2.00,6,3,1,1,0,1836,789,0
11425,530215000,Single Family,2.5 Story,B +,Stucco,Architectural Shingles,Hardwood,,Hot Water Radiator,0,1920,2.50,9,4,1,2,0,2439,,
11426,530216000,Single Family,2 Story,B,Stucco,Shingles,Hardwood,Partial Basement,Forced Air,0,1920,2.00,6,3,0,2,0,2109,400,0
11427,530217000,Single Family,1.5 Story,A,Wood,Shingles,Hardwood,No Basement,Hot Water Radiator,1,1928,1.50,7,3,0,2,0,1677,,
11428,530218000,Single Family,2 Story,A -,Wood,Metal,Hardwood,No Basement,Forced Air,0,1900,2.00,8,4,1,2,0,2656,,
11429,530219000,Single Family,2 Story,B,Asbestos,Metal,Hardwood,No Basement,Hot Water Radiator,0,1900,2.00,9,4,0,3,0,2835,0,0
11430,530220000,Single Family,1.5 Story,B,Stucco,Shingles,None,Full Basement,Heat Pump,0,1917,2.00,7,3,1,2,0,1472,736,0
11431,530221000,Single Family,2 Story,B +,Asbestos,Shingles,Hardwood,No Basement,Forced Air,0,1900,2.00,8,4,1,2,0,2284,,
11432,530222000,Single Family,2 Story,A,Stucco,Shingles,Other,No Basement,Forced Air,0,1919,2.00,7,3,1,2,0,2377,0,0
11433,530223000,Single Family,2 Story,B,Concrete Block,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1900,2.00,8,4,1,2,0,2139,1075,0
11434,530224000,Single Family-1 Conversion,2 Story,B,Aluminum,Shingles,Hardwood,Full Basement,Hot Water Radiator,0,1917,2.00,8,4,0,2,0,2278,1139,0
11435,530225000,Single Family-1 Conversion,2 Story,B,Asbestos,Shingles,Hardwood,Full Basement,Hot Water Radiator,0,1917,2.00,8,4,0,2,0,2216,1108,0
11436,530226000,Single Family,2 Story,B +,Aluminum,Metal,Hardwood,No Basement,Hot Water Radiator,1,1920,2.00,8,3,0,2,0,1990,,
11437,530230000,Duplex,2 Story,B,Aluminum,Metal,Hardwood,No Basement,Forced Air,,1903,2,10,4,,2,,2477,,
11438,530230000,Duplex,2 Story,B,Aluminum,Metal,Hardwood,No Basement,Forced Air,,1903,2,10,4,,2,,2477,,
11439,530231000,Duplex,2 Story,B,Wood,Metal,Hardwood,No Basement,Heat Pump,,1903,2.0,10,4,,2,,2524,,
11440,530231000,Duplex,2 Story,B,Wood,Metal,Hardwood,No Basement,Heat Pump,,1903,2.0,10,4,,2,,2524,,
11441,530258000,Parking Lot,,,,,,,,,,,,,,,,,0,0
11442,530259000,Vacant Land,,,,,,,,,,,,,,,,,0,0
11443,530259101,Condominium,1 Story,A,Wood,Built Up,None,,Heat Pump,0,2004,1.00,3,1,0,1,,609,0,0
11444,530259110,Condominium,1 Story,A,Wood,Built Up,None,,Heat Pump,0,2004,1.00,4,2,0,2,,1262,0,0
11445,530259120,Condominium,1 Story,A,Wood,Built Up,None,,Heat Pump,0,2004,1.00,4,2,0,2,,1003,0,0
11446,530259130,Condominium,1 Story,A,Wood,Built Up,None,,Heat Pump,0,2004,1.00,3,1,0,1,,704,0,0
11447,530259140,Condominium,1 Story,A,Wood,Built Up,None,,Heat Pump,0,2004,1.00,4,2,0,2,,900,0,0
11448,530259200,Condominium,1 Story,A,Wood,Built Up,None,,Heat Pump,0,2004,1.00,3,1,0,1,,544,0,0
11449,530259300,Condominium,1 Story,A,Wood,Built Up,None,,Heat Pump,0,2004,1.00,3,1,0,1,,633,0,0
11450,530259400,Condominium,1 Story,A,Wood,Built Up,None,,Heat Pump,0,2004,1.00,3,1,0,1,,653,0,0
11451,530259500,Condominium,1 Story,A,Wood,Built Up,None,,Heat Pump,0,2004,1.00,3,1,0,1,,799,0,0
11452,530259600,Condominium,1 Story,A,Wood,Built Up,None,,Heat Pump,0,2004,1.00,3,1,0,1,,734,0,0
11453,530259700,Condominium,1 Story,A,Wood,Built Up,None,,Heat Pump,0,2004,1.00,3,1,0,1,,685,0,0
11454,530259800,Condominium,1 Story,A,Wood,Built Up,None,,Heat Pump,0,2004,1.00,3,1,0,1,,664,0,0
11455,530259900,Condominium,1 Story,A,Wood,Built Up,None,,Heat Pump,0,2004,1.00,4,2,0,2,,1037,0,0
11456,530261000,Apartments 1-10 units,2 Story,C,Wood,Shingles,None,N/A,Not Applicable,0,0,2.00,0,0,0,0,0,2686,0,0
11457,530266000,Parking Lot,,,,,,,,,,,,,,,,,0,0
11458,530275000,Parking Lot,,,,,,,,,,,,,,,,,0,0
11459,530282000,Parking Lot,,,,,,,,,,,,,,,,,0,0
11460,530283000,Parking Lot,,,,,,,,,,,,,,,,,0,0
11461,530284000,Parking Lot,,,,,,,,,,,,,,,,,0,0
11462,530286000,Office Building,,,,,,,,,,,,,,,,,0,0
11463,530288000,Service Repair Garage,,,,,,,,,,,,,,,,,0,0
11464,530555000,Vacant Land,,,,,,,,,,,,,,,,,0,0
11465,540001000,Single Family,2 Story,B,Clapboard,Metal,Hardwood,No Basement,Hot Water Radiator,2,1893,2.00,9,4,0,2,0,3038,0,0
11466,540002000,Single Family-1 Conversion,2 Story,B,Aluminum,Shingles,Hardwood,No Basement,Hot Water Radiator,0,1920,2.00,8,4,0,2,0,2560,0,0
11467,540003000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1935,2.00,9,3,1,2,0,2386,484,0
11468,540005000,Medical Office,1.5 Story,B,Brick Veneer,Shingles,None,Full Basement,Hot Water Radiator,0,1948,1.50,9,4,0,2,0,1622,1001,582
11469,540007000,Medical Office,,,,,,,,,,,,,,,,,0,0
11470,540007000,Medical Office,,,,,,,,,,,,,,,,,0,0
11471,540007000,Medical Office,,,,,,,,,,,,,,,,,0,0
11472,540007000,Medical Office,,,,,,,,,,,,,,,,,0,0
11473,540011000,Single Family,2 Story,B,Stucco,Shingles,Hardwood,Partial Basement,Forced Air,0,1919,2.00,8,4,0,1,0,2104,208,0
11474,540012000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Cellar,Heat Pump,1,1929,1.00,6,3,0,3,0,2440,144,0
11475,540013000,Single Family,2 Story,A,Concrete Block,Metal,Hardwood,Partial Basement,Hot Water Radiator,0,1900,2.00,9,4,0,3,0,3222,356,
11476,540013000,Single Family,2 Story,B,Wood,Metal,W/W Carpet,No Basement,Heat Pump,0,1930,2.00,4,0,0,1,0,1072,,
11477,540014000,Single Family,2 Story,B,Aluminum,Shingles,Hardwood,Partial Basement,Forced Air,0,1906,2.00,10,4,0,4,0,3438,808,646
11478,540014100,Single Family,1 Story,B,Aluminum,Shingles,Hardwood,No Basement,Forced Air,0,1955,1.00,5,3,0,1,0,863,,
11479,540015000,Single Family,2 Story,B,Vinyl,Shingles,Hardwood,Partial Basement,Forced Air,0,1906,2.00,7,4,0,2,0,2178,250,0
11480,540016000,Single Family,2 Story,C,Stucco,Shingles,Hardwood,No Basement,Hot Water Radiator,0,1929,2.00,5,3,0,1,0,1174,,
11481,540022000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1958,1.00,5,3,0,1,0,1126,1126,
11482,540022100,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Partial Basement,Forced Air,1,1957,1.00,5,3,0,1,0,1388,448,
11483,540023000,Single Family,1 Story,C,Stucco,Shingles,Hardwood,No Basement,Gas Wall Unit,0,1940,1.00,3,1,0,1,0,704,,
11484,540026000,Single Family,2 Story,D,Composition,Metal,Hardwood,No Basement,Forced Air,0,1917,2.00,7,4,0,1,0,1642,,
11485,540027000,Duplex,2 Story,D,Aluminum,Shingles,Hardwood,No Basement,Gas Wall Unit,0,1925,2.00,6,3,0,2,0,1510,0,0
11486,540028000,Single Family-1 Conversion,1.5 Story,C,Asbestos,Shingles,Hardwood,Full Basement,Forced Air,0,1954,1.50,7,3,0,2,0,1152,768,768
11487,540029000,Single Family,1.5 Story,C,Vinyl,Shingles,Hardwood,Full Basement,Forced Air,0,1954,1.50,6,5,0,2,0,1152,768,614
11488,540030000,Single Family,1 Story,C,Aluminum,Shingles,Hardwood,Full Basement,Heat Pump,0,1952,1.00,6,3,0,1,0,780,780,500
11489,540031000,Vacant Land,No Style,C,Not Applicable,N/A,None,N/A,Not Applicable,0,0,0.00,0,0,0,0,0,0,0,0
11490,540031000,Vacant Land,,,,,,,,,,,,,,,,,0,0
11491,540032000,Vacant Land,,,,,,,,,,,,,,,,,0,0
